2024-7-12 21:50:31-log: Cannot access game frame or container.
2024-7-12 21:50:31-debug: asset-db:require-engine-code (1459ms)
2024-7-12 21:50:32-log: Cocos Creator v3.8.0
2024-7-12 21:50:32-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:14.74MB, end 86.75MB, increase: 72.01MB
2024-7-12 21:50:32-debug: [Assets Memory track]: asset-db-plugin-register: programming start:87.54MB, end 89.88MB, increase: 2.34MB
2024-7-12 21:50:32-debug: [Assets Memory track]: asset-db-plugin-register: engine-extends start:89.93MB, end 93.37MB, increase: 3.44MB
2024-7-12 21:50:32-debug: [Assets Memory track]: asset-db-plugin-enable: project start:90.05MB, end 93.38MB, increase: 3.33MB
2024-7-12 21:50:32-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:86.76MB, end 93.38MB, increase: 6.63MB
2024-7-12 21:50:32-debug: asset-db:worker-init: initPlugin (384ms)
2024-7-12 21:50:32-debug: Run asset db hook programming:beforePreStart ...
2024-7-12 21:50:32-debug: Run asset db hook programming:beforePreStart success!
2024-7-12 21:50:32-debug: Run asset db hook engine-extends:beforePreStart ...
2024-7-12 21:50:32-debug: [Assets Memory track]: asset-db:worker-init start:14.73MB, end 93.43MB, increase: 78.70MB
2024-7-12 21:50:33-debug: %cImport%c: D:\MyCoding\CocosDashboardeditors\Creator\3.8.0\resources\resources\3d\engine\editor\assets\chunksbackground: #aaff85; color: #000;color: #000;
2024-7-12 21:50:55-debug: %cImport%c: D:\MyCoding\CocosDashboardeditors\Creator\3.8.0\resources\resources\3d\engine\editor\assets\default_ui\atom.plistbackground: #aaff85; color: #000;color: #000;
2024-7-12 21:50:55-debug: %cImport%c: D:\MyCoding\CocosDashboardeditors\Creator\3.8.0\resources\resources\3d\engine\editor\assets\default_ui\atom_new.plistbackground: #aaff85; color: #000;color: #000;
2024-7-12 21:50:55-debug: %cImport%c: D:\MyCoding\CocosDashboardeditors\Creator\3.8.0\resources\resources\3d\engine\editor\assets\default_fonts\builtin-bitmap\OpenSans-Regular.fntbackground: #aaff85; color: #000;color: #000;
2024-7-12 21:50:55-debug: [Assets Memory track]: asset-db:worker-startup-database[internal] start:105.61MB, end 387.33MB, increase: 281.72MB
2024-7-12 21:50:55-debug: Start up the 'assets' database...
2024-7-12 21:50:55-debug: asset-db:worker-startup-database[internal] (22256ms)
2024-7-12 21:50:55-debug: start asset-db with asset: 112
2024-7-12 21:50:55-debug: [Assets Memory track]: asset-db:worker-startup-database[assets] start:377.74MB, end 389.12MB, increase: 11.38MB
2024-7-12 21:50:55-debug: [Assets Memory track]: asset-db:worker-init: startup start:387.68MB, end 389.13MB, increase: 1.44MB
2024-7-12 21:50:55-debug: asset-db:worker-startup-database[assets] (3635ms)
2024-7-12 21:50:55-debug: asset-db:start-database (23033ms)
2024-7-12 21:50:55-debug: asset-db:ready (29703ms)
2024-7-12 21:50:55-debug: init worker message success
2024-7-12 21:50:56-debug: [Build Memory track]: builder:worker-init start:393.69MB, end 401.35MB, increase: 7.66MB
2024-7-12 21:50:56-debug: programming:execute-script (9ms)
2024-7-12 21:50:56-debug: builder:worker-init (886ms)
2024-7-12 21:50:58-debug: programming:execute-script (10ms)
2024-7-12 21:51:25-debug: refresh db internal success
2024-7-12 21:51:25-debug: refresh db assets success
2024-7-12 21:51:25-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-12 21:51:25-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-12 21:51:25-debug: asset-db:refresh-all-database (168ms)
2024-7-12 21:51:25-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-7-12 21:51:28-debug: refresh db internal success
2024-7-12 21:51:28-debug: refresh db assets success
2024-7-12 21:51:28-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-12 21:51:28-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-12 21:51:28-debug: asset-db:refresh-all-database (172ms)
2024-7-12 21:51:28-debug: asset-db:worker-effect-data-processing (1ms)
2024-7-12 21:51:28-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-7-12 21:51:30-debug: refresh db internal success
2024-7-12 21:51:30-debug: refresh db assets success
2024-7-12 21:51:30-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-12 21:51:30-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-12 21:51:30-debug: asset-db:refresh-all-database (152ms)
2024-7-12 21:51:30-debug: asset-db:worker-effect-data-processing (1ms)
2024-7-12 21:51:30-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-7-12 21:51:42-debug: refresh db internal success
2024-7-12 21:51:43-debug: refresh db assets success
2024-7-12 21:51:43-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-12 21:51:43-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-12 21:51:43-debug: asset-db:refresh-all-database (172ms)
2024-7-12 21:51:43-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-7-12 21:51:47-debug: refresh db internal success
2024-7-12 21:51:47-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-12 21:51:47-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-12 21:51:47-debug: refresh db assets success
2024-7-12 21:51:47-debug: asset-db:refresh-all-database (165ms)
2024-7-12 21:51:47-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-7-12 21:52:00-debug: refresh db internal success
2024-7-12 21:52:00-debug: refresh db assets success
2024-7-12 21:52:00-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-12 21:52:00-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-12 21:52:00-debug: asset-db:refresh-all-database (175ms)
2024-7-12 21:52:42-debug: Query all assets info in project
2024-7-12 21:52:42-debug: init custom config: keepNodeUuid: false, useCache: true
2024-7-12 21:52:42-debug:   Number of all scenes: 1
2024-7-12 21:52:42-debug:   Number of all scripts: 22
2024-7-12 21:52:42-debug:   Number of other assets: 458
2024-7-12 21:52:42-debug: reload all scripts.
2024-7-12 21:52:42-debug: Incremental keys: 
2024-7-12 21:52:42-debug: Set detail map pack:///resolution-detail-map.json: {}
2024-7-12 21:52:42-debug: D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\ce\cee638a986ad8fae09398db255647defcaa6612a.js resolved to D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\ce\cee638a986ad8fae09398db255647defcaa6612a.js is not in module cache!
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/base" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-webgl" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-webgl2" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-empty" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/3d" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/skeletal-animation" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/animation" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/sorting" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/ui" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/particle" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/particle-2d" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/2d" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-framework" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-2d-framework" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/profiler" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/intersection-2d" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/geometry-renderer" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/video" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/audio" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/xr" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/primitive" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/webview" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/terrain" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/light-probe" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tween" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tiled-map" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/spine" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/dragon-bones" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/custom-pipeline" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/base" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-webgl2" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-webgl" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/3d" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/animation" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/skeletal-animation" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-empty" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/2d" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/sorting" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/particle" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-framework" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-2d-framework" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/particle-2d" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/intersection-2d" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/ui" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/primitive" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/geometry-renderer" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/audio" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/profiler" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/video" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/light-probe" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/webview" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/terrain" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/xr" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tween" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tiled-map" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/dragon-bones" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/custom-pipeline" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
2024-7-12 21:52:42-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/cc-fu/spine" loaded.
2024-7-12 21:52:42-debug: D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\65\654ca6a8cf2986d952e8c444eb1f074fc885bcfa.js resolved to D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\65\654ca6a8cf2986d952e8c444eb1f074fc885bcfa.js is not in module cache!
2024-7-12 21:52:42-debug: [[Executor]] Module "pack:///chunks/65/654ca6a8cf2986d952e8c444eb1f074fc885bcfa.js" loaded.
2024-7-12 21:52:42-debug: D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\05\05f10b1cea5a3d98578b86721cbc7c90b75ec84e.js resolved to D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\05\05f10b1cea5a3d98578b86721cbc7c90b75ec84e.js is not in module cache!
2024-7-12 21:52:42-debug: [[Executor]] Register DebugViewRuntimeControl
2024-7-12 21:52:42-debug: [[Executor]] Module "pack:///chunks/05/05f10b1cea5a3d98578b86721cbc7c90b75ec84e.js" loaded.
2024-7-12 21:52:42-debug: D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\81\81b1e924eefa6f91a2c164944994cb4a4d863a7d.js resolved to D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\81\81b1e924eefa6f91a2c164944994cb4a4d863a7d.js is not in module cache!
2024-7-12 21:52:42-debug: D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\be\be027f973d8ff1c6fe3dcfebbc993118a793ec1b.js resolved to D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\be\be027f973d8ff1c6fe3dcfebbc993118a793ec1b.js is not in module cache!
2024-7-12 21:52:42-debug: D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\31\3145dea4476ddf609b7b231bee5baa1b0d39b2d7.js resolved to D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\31\3145dea4476ddf609b7b231bee5baa1b0d39b2d7.js is not in module cache!
2024-7-12 21:52:42-debug: D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\00\00cded6b3ea630c7add4b7bd0ac5fd5373e806fc.js resolved to D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\00\00cded6b3ea630c7add4b7bd0ac5fd5373e806fc.js is not in module cache!
2024-7-12 21:52:42-debug: D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\9e\9e4798e7c2b2f9f588de6dddf097ecc68d9f0ac5.js resolved to D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\9e\9e4798e7c2b2f9f588de6dddf097ecc68d9f0ac5.js is not in module cache!
2024-7-12 21:52:42-debug: D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\08\088d9f75518d3e0a9ca41d3d34e5830b07327b44.js resolved to D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\08\088d9f75518d3e0a9ca41d3d34e5830b07327b44.js is not in module cache!
2024-7-12 21:52:42-debug: D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\33\33699fcedf5fef4242043e3d0bf66fd486d90f17.js resolved to D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\33\33699fcedf5fef4242043e3d0bf66fd486d90f17.js is not in module cache!
2024-7-12 21:52:42-debug: D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\c1\c1e504afe1f326d80ab1689ff7fa83c4559a2530.js resolved to D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\c1\c1e504afe1f326d80ab1689ff7fa83c4559a2530.js is not in module cache!
2024-7-12 21:52:42-debug: D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\17\1775e7a84ffe09626f371deb0e6cc1cae369a865.js resolved to D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\17\1775e7a84ffe09626f371deb0e6cc1cae369a865.js is not in module cache!
2024-7-12 21:52:42-debug: D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\17\176315284120421ef9f845d49f64f2f8fdc357ae.js resolved to D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\17\176315284120421ef9f845d49f64f2f8fdc357ae.js is not in module cache!
2024-7-12 21:52:42-debug: D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\df\df545c97f4d7992ad2287048bb95958449432ddc.js resolved to D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\df\df545c97f4d7992ad2287048bb95958449432ddc.js is not in module cache!
2024-7-12 21:52:42-debug: D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\1e\1eb89ba0bc44b374dea62254436c1c819ab80ba8.js resolved to D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\1e\1eb89ba0bc44b374dea62254436c1c819ab80ba8.js is not in module cache!
2024-7-12 21:52:42-debug: D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\a9\a9374647b408ef729b914e7a7234a7a05cf95926.js resolved to D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\a9\a9374647b408ef729b914e7a7234a7a05cf95926.js is not in module cache!
2024-7-12 21:52:42-debug: D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\41\412ce2922da41c98d7d3d41fc5a465aafe0cf0d5.js resolved to D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\41\412ce2922da41c98d7d3d41fc5a465aafe0cf0d5.js is not in module cache!
2024-7-12 21:52:42-debug: D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\46\460a13a27b88e7c1362827893d4cbef4defac7f5.js resolved to D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\46\460a13a27b88e7c1362827893d4cbef4defac7f5.js is not in module cache!
2024-7-12 21:52:42-debug: [[Executor]] Register adConfig
2024-7-12 21:52:42-debug: [[Executor]] Register shareContent
2024-7-12 21:52:42-debug: [[Executor]] Module "pack:///chunks/be/be027f973d8ff1c6fe3dcfebbc993118a793ec1b.js" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "pack:///chunks/c1/c1e504afe1f326d80ab1689ff7fa83c4559a2530.js" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "pack:///chunks/1e/1eb89ba0bc44b374dea62254436c1c819ab80ba8.js" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Register shareConfig
2024-7-12 21:52:42-debug: [[Executor]] Module "pack:///chunks/9e/9e4798e7c2b2f9f588de6dddf097ecc68d9f0ac5.js" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "pack:///chunks/17/1775e7a84ffe09626f371deb0e6cc1cae369a865.js" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "pack:///chunks/17/176315284120421ef9f845d49f64f2f8fdc357ae.js" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "pack:///chunks/df/df545c97f4d7992ad2287048bb95958449432ddc.js" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "pack:///chunks/31/3145dea4476ddf609b7b231bee5baa1b0d39b2d7.js" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/engine-export-to-editor/cc/editor/populate-internal-constants" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Register CoinBarView
2024-7-12 21:52:42-debug: [[Executor]] Module "pack:///chunks/a9/a9374647b408ef729b914e7a7234a7a05cf95926.js" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "pack:///chunks/46/460a13a27b88e7c1362827893d4cbef4defac7f5.js" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Register CoinView
2024-7-12 21:52:42-debug: [[Executor]] Register CameraCtrl
2024-7-12 21:52:42-debug: [[Executor]] Module "cce:/internal/x/engine-export-to-editor/cc/editor/populate-internal-constants" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "pack:///chunks/08/088d9f75518d3e0a9ca41d3d34e5830b07327b44.js" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Register PlayerCtrl
2024-7-12 21:52:42-debug: [[Executor]] Module "pack:///chunks/41/412ce2922da41c98d7d3d41fc5a465aafe0cf0d5.js" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Register CoinMgr
2024-7-12 21:52:42-debug: [[Executor]] Module "pack:///chunks/33/33699fcedf5fef4242043e3d0bf66fd486d90f17.js" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Register Main
2024-7-12 21:52:42-debug: [[Executor]] Module "pack:///chunks/00/00cded6b3ea630c7add4b7bd0ac5fd5373e806fc.js" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Register LoadCtrl
2024-7-12 21:52:42-debug: [[Executor]] Module "pack:///chunks/81/81b1e924eefa6f91a2c164944994cb4a4d863a7d.js" loaded.
2024-7-12 21:52:42-debug: D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\be\be91296bf07b461458382ebd9f2fe68fce06aae2.js resolved to D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\be\be91296bf07b461458382ebd9f2fe68fce06aae2.js is not in module cache!
2024-7-12 21:52:42-debug: [[Executor]] Register TimeScale
2024-7-12 21:52:42-debug: [[Executor]] Module "pack:///chunks/be/be91296bf07b461458382ebd9f2fe68fce06aae2.js" loaded.
2024-7-12 21:52:42-debug: D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\f2\f2212bb0eb4b20bfc413c6c79e0708f508456265.js resolved to D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\f2\f2212bb0eb4b20bfc413c6c79e0708f508456265.js is not in module cache!
2024-7-12 21:52:42-debug: D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\e2\e2c383d6702adbe1a4d068e3b0d9f281e0aa678b.js resolved to D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\e2\e2c383d6702adbe1a4d068e3b0d9f281e0aa678b.js is not in module cache!
2024-7-12 21:52:42-debug: D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\0c\0c0483d3a44f0c5ccd4da21970a5d93e6419eb53.js resolved to D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\0c\0c0483d3a44f0c5ccd4da21970a5d93e6419eb53.js is not in module cache!
2024-7-12 21:52:42-debug: D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\45\45d6a1ff25047aa38ae9cc3a7a302afc5ca8161a.js resolved to D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\45\45d6a1ff25047aa38ae9cc3a7a302afc5ca8161a.js is not in module cache!
2024-7-12 21:52:42-debug: [[Executor]] Module "pack:///chunks/0c/0c0483d3a44f0c5ccd4da21970a5d93e6419eb53.js" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Register KeyBindingView
2024-7-12 21:52:42-debug: [[Executor]] Module "pack:///chunks/45/45d6a1ff25047aa38ae9cc3a7a302afc5ca8161a.js" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Register KeyConfigView
2024-7-12 21:52:42-debug: [[Executor]] Register BaseView
2024-7-12 21:52:42-debug: [[Executor]] Module "pack:///chunks/e2/e2c383d6702adbe1a4d068e3b0d9f281e0aa678b.js" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "pack:///chunks/f2/f2212bb0eb4b20bfc413c6c79e0708f508456265.js" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Register ActionConfig
2024-7-12 21:52:42-debug: D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\cb\cbc5085c837f49402d8c5457a7162d43386b78e9.js resolved to D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\cb\cbc5085c837f49402d8c5457a7162d43386b78e9.js is not in module cache!
2024-7-12 21:52:42-debug: [[Executor]] Register JoystickCtrl
2024-7-12 21:52:42-debug: [[Executor]] Module "pack:///chunks/cb/cbc5085c837f49402d8c5457a7162d43386b78e9.js" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Register ToastCtrl
2024-7-12 21:52:42-debug: D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\5d\5d84669312f29bfb25edc3e974f851c111e7e3c6.js resolved to D:\MyCoding\Cosos\coinGame\temp\programming\packer-driver\targets\editor\chunks\5d\5d84669312f29bfb25edc3e974f851c111e7e3c6.js is not in module cache!
2024-7-12 21:52:42-debug: 查询 Asset Bundle start0%
2024-7-12 21:52:42-debug: [[Executor]] Module "pack:///chunks/65/654ca6a8cf2986d952e8c444eb1f074fc885bcfa.js" loaded.
2024-7-12 21:52:42-debug: [[Executor]] Module "pack:///chunks/5d/5d84669312f29bfb25edc3e974f851c111e7e3c6.js" loaded.
2024-7-12 21:52:42-debug: // ---- build task 查询 Asset Bundle ----
2024-7-12 21:52:42-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,9361fd90-ba52-4f84-aa93-6e878fd576ca,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,871c3b6c-7379-419d-bda3-794b239ab90d
2024-7-12 21:52:42-debug: // ---- build task 查询 Asset Bundle ---- (38ms)
2024-7-12 21:52:42-debug: run build task 查询 Asset Bundle success in 38 ms √5%
2024-7-12 21:52:42-debug: // ---- build task 查询 Asset Bundle ----
2024-7-12 21:52:42-debug: 查询 Asset Bundle start5%
2024-7-12 21:52:42-debug: [Build Memory track]: 查询 Asset Bundle start:244.23MB, end 245.60MB, increase: 1.37MB
2024-7-12 21:52:42-debug: // ---- build task 查询 Asset Bundle ---- (1ms)
2024-7-12 21:52:42-debug: run build task 查询 Asset Bundle success in 1 ms √10%
2024-7-12 21:52:42-debug: 整理部分构建选项内数据到 settings.json start10%
